contest_report_repo,contest_sponsor,contest_desc,start,end,prize_pool,handle,prize_money,total_reports,high_all,high_solo,med_all,med_solo,gas_all
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,KKingNFT,1198.73,2,2,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,0xSmartContract,1058.24,4,2,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Aadriro,824.67,3,1,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Cchaduke,771.68,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,RRaymondFam,771.68,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Bbrgltd,732.03,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,00xfuje,732.03,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,codeislight,658.15,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Cc3phas,604.66,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Eeierina,554.95,2,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,88olidity,448.44,4,2,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccccz,368.68,5,2,0,3,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ddatapunk,224.74,3,0,0,1,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Hhansfriese,207.69,3,0,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,PPaludoX0,206.17,2,1,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,0xbepresent,193.05,3,0,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Kkoxuan,191.84,2,2,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ppashov,190.31,4,2,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccryptonue,171.25,2,0,0,1,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Rrbserver,169.02,4,1,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Koolex,156.92,2,1,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,joestakey,150.76,3,1,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Hhihen,141.37,3,0,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,CcryptoDave,131.6,1,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,JJohnSmith,118.46,3,1,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,keccak123,109.07,3,0,0,1,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,EEnglave,98.18,2,0,0,2,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,DDeivitto,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ooyc_109,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,BB2,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,DDiana,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,sakshamguruji,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,00xPanda,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,RRolezn,93.14,2,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Iimmeas,82.25,1,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccarrotsmuggler,78.81,2,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ddeliriusz,74.2,2,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ssimon135,69.42,2,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Pperseverancesuccess,69.42,2,0,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ruhum,57.56,2,1,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Awesome,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Jjadezti,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,0xNazgul,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ddanyams,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ddelfin454000,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,rotcivegaf,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,WWaze,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,JJosiah,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ggz627,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Cch0bu,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccryptostellar5,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Funen,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,pedr02b2,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Nnameruse,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Sshark,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,erictee,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,btk,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,0xAgro,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ssubtle77,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccsanuragjain,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,martin,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,SSathish9098,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Yyixxas,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,fatherOfBlocks,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ccodexploder,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,BBnke0x0,53.49,1,0,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,ppoirots,41.63,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,00xLad,41.25,2,1,0,1,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Tomio,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Hhalden,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Aajtra,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Kkaranctf,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,dharma09,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,saneryee,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,RReyAdmirado,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Rahoz,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Schlagatron,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Secureverse,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,pavankv,39.65,1,0,0,0,0,1
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,seyni,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,gogo,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Hhl_,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Ppeanuts,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,LLambda,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,yongskiws,25.32,1,1,0,0,0,0
2022-11-redactedcartel,redactedcartel,"Boosted GMX assets from your favorite liquid token wrapper, Pirex - brought to you by Redacted Cartel.",21 November 2022,28 November 2022,75000,Wwagmi,15.93,1,0,0,1,0,0
